epoch,total_loss,data_mse,initial_mse,physics_mse,transition_nll,growth_rate,carrying_capacity
19.0,12.243093490600586,6.4296393394470215,0.06579705327749252,5.747657775878906,,0.01755240559577942,56.247314453125
20.0,11.972235679626465,6.32537841796875,0.0761299729347229,5.570727348327637,,0.017472993582487106,56.242862701416016
21.0,11.72707462310791,6.258109092712402,0.08801960945129395,5.380946159362793,,0.01739451475441456,56.23841094970703
22.0,11.49950122833252,6.231883525848389,0.10117652267217636,5.166440963745117,,0.01731703244149685,56.233970642089844
23.0,11.286548614501953,6.246159553527832,0.11513572931289673,4.925253391265869,,0.01724064163863659,56.22954177856445
24.0,11.087725639343262,6.298833847045898,0.12948821485042572,4.6594038009643555,,0.017165469005703926,56.22513961791992
25.0,10.903236389160156,6.387253284454346,0.1439894288778305,4.3719940185546875,,0.017091665416955948,56.22078323364258
26.0,10.733884811401367,6.50823974609375,0.15854308009147644,4.06710147857666,,0.01701938919723034,56.216487884521484
27.0,10.58195686340332,6.657496452331543,0.1731346845626831,3.7513251304626465,,0.016948819160461426,56.21227264404297
28.0,10.452058792114258,6.828130722045898,0.1877707540988922,3.436157703399658,,0.01688011921942234,56.20816421508789
29.0,10.349990844726562,7.007822036743164,0.2024431675672531,3.1397252082824707,,0.016813453286886215,56.20417404174805
30.0,10.276670455932617,7.1752214431762695,0.2171149104833603,2.884334087371826,,0.01674891822040081,56.20032501220703
31.0,10.21883487701416,7.30120325088501,0.23172055184841156,2.6859114170074463,,0.016686560586094856,56.19662094116211
32.0,10.153861999511719,7.362889289855957,0.24618026614189148,2.5447921752929688,,0.01662634313106537,56.19306182861328
33.0,10.071094512939453,7.356730937957764,0.2604132890701294,2.4539504051208496,,0.016568174585700035,56.18963623046875
34.0,9.97701644897461,7.2944135665893555,0.2743375897407532,2.4082651138305664,,0.01651189662516117,56.18632507324219
35.0,9.881948471069336,7.1940789222717285,0.2878645062446594,2.4000046253204346,,0.016457324847579002,56.183109283447266
36.0,9.789599418640137,7.074719429016113,0.300891637802124,2.4139881134033203,,0.016404248774051666,56.179962158203125
37.0,9.696823120117188,6.95231819152832,0.313296914100647,2.431208372116089,,0.016352472826838493,56.17686462402344
38.0,9.598727226257324,6.83769416809082,0.32493090629577637,2.4361019134521484,,0.016301799565553665,56.173789978027344
39.0,9.492774963378906,6.736429214477539,0.3356059193611145,2.42073917388916,,0.0162520669400692,56.17072677612305
40.0,9.3800630569458,6.649929523468018,0.3450784683227539,2.38505482673645,,0.016203127801418304,56.16766357421875
41.0,9.264744758605957,6.576517105102539,0.3530268669128418,2.335200548171997,,0.016154855489730835,56.164588928222656
42.0,9.152716636657715,6.5121750831604,0.359029620885849,2.2815115451812744,,0.01610712893307209,56.1614990234375
43.0,9.050010681152344,6.451120376586914,0.3625591993331909,2.236330986022949,,0.016059838235378265,56.158390045166016
44.0,8.961105346679688,6.3865861892700195,0.36302146315574646,2.2114975452423096,,0.01601286046206951,56.15525436401367
45.0,8.887594223022461,6.31219482421875,0.3598857522010803,2.215513229370117,,0.015966055914759636,56.15208435058594
46.0,8.827821731567383,6.223939418792725,0.3529392182826996,2.250943660736084,,0.015919283032417297,56.148868560791016
47.0,8.777634620666504,6.1221137046813965,0.3426341414451599,2.3128867149353027,,0.015872396528720856,56.14560317993164
48.0,8.731636047363281,6.012118816375732,0.3303717374801636,2.3891453742980957,,0.01582525670528412,56.142269134521484
49.0,8.684196472167969,5.903397083282471,0.3184739947319031,2.462325096130371,,0.015777772292494774,56.13886260986328
50.0,8.630285263061523,5.806800842285156,0.30969375371932983,2.5137908458709717,,0.015729887410998344,56.1353759765625
51.0,8.566610336303711,5.731625080108643,0.3064262270927429,2.5285587310791016,,0.015681609511375427,56.131805419921875
52.0,8.492841720581055,5.6835618019104,0.3100399672985077,2.4992401599884033,,0.01563301682472229,56.12815475463867
53.0,8.411943435668945,5.664003849029541,0.32061511278152466,2.4273242950439453,,0.015584230422973633,56.12443923950195
54.0,8.329051971435547,5.670176982879639,0.3370436131954193,2.3218307495117188,,0.015535427257418633,56.12066650390625
55.0,8.249412536621094,5.6955461502075195,0.3573228716850281,2.1965441703796387,,0.015486784279346466,56.116859436035156
56.0,8.176271438598633,5.730466365814209,0.3789435029029846,2.066861629486084,,0.01543848030269146,56.11302947998047
57.0,8.109654426574707,5.7634477615356445,0.3992997109889984,1.9469074010849,,0.015390668995678425,56.10919189453125
58.0,8.04653549194336,5.783162593841553,0.4160185754299164,1.8473542928695679,,0.015343448147177696,56.1053581237793
59.0,7.982292175292969,5.780756950378418,0.4271087646484375,1.7744264602661133,,0.015296868979930878,56.10152816772461
60.0,7.912790298461914,5.751567363739014,0.430944561958313,1.7302786111831665,,0.0152509156614542,56.09770965576172
61.0,7.8361592292785645,5.695627212524414,0.42623472213745117,1.7142974138259888,,0.015205515548586845,56.09389114379883
62.0,7.753692150115967,5.617064476013184,0.4121897220611572,1.7244383096694946,,0.015160556882619858,56.090065002441406
63.0,7.669547080993652,5.522923469543457,0.38903409242630005,1.757589340209961,,0.015115881338715553,56.08622360229492
64.0,7.589022636413574,5.421825408935547,0.3587590456008911,1.8084383010864258,,0.015071330592036247,56.08235168457031
65.0,7.515671253204346,5.322615146636963,0.3255525231361389,1.8675036430358887,,0.015026738867163658,56.07844161987305
66.0,7.448567867279053,5.2330217361450195,0.2951076626777649,1.9204381704330444,,0.014981994405388832,56.07447814941406
67.0,7.382391929626465,5.1585493087768555,0.2727644443511963,1.9510785341262817,,0.014937028288841248,56.070465087890625
68.0,7.311377048492432,5.102090358734131,0.2617785930633545,1.947508454322815,,0.014891857281327248,56.06639862060547
69.0,7.2339253425598145,5.064361572265625,0.2629125118255615,1.9066509008407593,,0.014846555888652802,56.062286376953125
70.0,7.153564929962158,5.0443501472473145,0.2748745083808899,1.834340214729309,,0.014801250770688057,56.058135986328125
71.0,7.075878143310547,5.03888463973999,0.29454872012138367,1.7424447536468506,,0.014756102114915848,56.053958892822266
72.0,7.004184722900391,5.04165506362915,0.3169630765914917,1.645566701889038,,0.014711259864270687,56.04977035522461
73.0,6.937248706817627,5.043091297149658,0.33581602573394775,1.558341383934021,,0.014666836708784103,56.04558181762695
74.0,6.870857238769531,5.032320499420166,0.3450831174850464,1.4934537410736084,,0.014622892253100872,56.0413932800293
75.0,6.801821708679199,5.000677108764648,0.34105509519577026,1.4600898027420044,,0.014579405076801777,56.03721618652344
76.0,6.730481147766113,4.944774627685547,0.32371073961257935,1.4619958400726318,,0.014536292292177677,56.03303527832031
77.0,6.6596903800964355,4.867895603179932,0.29694294929504395,1.4948514699935913,,0.014493429102003574,56.028846740722656
78.0,6.591769695281982,4.779455184936523,0.2674190402030945,1.5448956489562988,,0.014450677670538425,56.02463912963867
79.0,6.526243209838867,4.692325115203857,0.24210789799690247,1.5918103456497192,,0.01440794300287962,56.0203971862793
80.0,6.460391998291016,4.618653297424316,0.22568975389003754,1.61604905128479,,0.01436516921967268,56.01612091064453
81.0,6.392096519470215,4.566220760345459,0.2194843292236328,1.606391191482544,,0.014322387054562569,56.011802673339844
82.0,6.321887493133545,4.536710739135742,0.2219369113445282,1.5632399320602417,,0.014279671013355255,56.00745391845703
83.0,6.252231597900391,4.525528430938721,0.22953376173973083,1.4971694946289062,,0.014237121678888798,56.003082275390625
84.0,6.185225486755371,4.522703170776367,0.23770377039909363,1.4248186349868774,,0.014194845221936703,55.99869918823242
85.0,6.1209516525268555,4.515228748321533,0.242000550031662,1.3637222051620483,,0.014152909629046917,55.99431610107422
86.0,6.057703971862793,4.4910688400268555,0.2395058125257492,1.3271293640136719,,0.014111329801380634,55.989933013916016
87.0,5.9936981201171875,4.443717956542969,0.22975461184978485,1.320225715637207,,0.014070076867938042,55.98554611206055
88.0,5.928700923919678,4.374937534332275,0.21457946300506592,1.3391836881637573,,0.014029085636138916,55.98114776611328
89.0,5.863882064819336,4.2937846183776855,0.19705669581890106,1.3730406761169434,,0.013988256454467773,55.97673034667969
90.0,5.800093650817871,4.212552547454834,0.1802971065044403,1.4072442054748535,,0.013947520405054092,55.9722785949707
91.0,5.7367987632751465,4.142129898071289,0.16667096316814423,1.4279980659484863,,0.013906829990446568,55.96779251098633
92.0,5.672767639160156,4.088898658752441,0.1575339436531067,1.4263348579406738,,0.013866178691387177,55.96326446533203
93.0,5.6074604988098145,4.053664684295654,0.15321487188339233,1.400580883026123,,0.013825591653585434,55.95870590209961
94.0,5.541563987731934,4.032133102416992,0.15307745337486267,1.3563530445098877,,0.013785130344331264,55.954124450683594
95.0,5.476301193237305,4.0164265632629395,0.1556132733821869,1.3042609691619873,,0.013744864612817764,55.94952392578125
96.0,5.412337779998779,3.997527599334717,0.1586548238992691,1.2561554908752441,,0.01370486430823803,55.944915771484375
97.0,5.349445343017578,3.968280076980591,0.15984231233596802,1.221322774887085,,0.013665173202753067,55.9403076171875
98.0,5.287023544311523,3.9257876873016357,0.15736353397369385,1.2038724422454834,,0.013625798746943474,55.935691833496094
99.0,5.22473669052124,3.8719470500946045,0.15068718791007996,1.2021026611328125,,0.013586715795099735,55.931068420410156
100.0,5.162692546844482,3.8119778633117676,0.14082716405391693,1.2098875045776367,,0.01354787964373827,55.926429748535156
101.0,5.101115703582764,3.75197434425354,0.12989425659179688,1.2192469835281372,,0.013509249314665794,55.92177200317383
102.0,5.039870738983154,3.696688652038574,0.12015484273433685,1.2230271100997925,,0.0134707847610116,55.917091369628906
103.0,4.978475093841553,3.6482748985290527,0.11311495304107666,1.217085361480713,,0.013432485982775688,55.912391662597656
104.0,4.916660308837891,3.6061594486236572,0.10905991494655609,1.2014410495758057,,0.013394360430538654,55.90766525268555
105.0,4.854683876037598,3.567830801010132,0.10712584108114243,1.179727554321289,,0.01335644256323576,55.90291976928711
106.0,4.792954444885254,3.530042886734009,0.10574366897344589,1.157167911529541,,0.013318764977157116,55.89815902709961
107.0,4.73150110244751,3.490023136138916,0.10329901427030563,1.1381789445877075,,0.013281342573463917,55.89338302612305
108.0,4.670092582702637,3.4464006423950195,0.09881262481212616,1.1248794794082642,,0.01324418094009161,55.88859176635742
109.0,4.608781814575195,3.3995890617370605,0.0923362672328949,1.1168566942214966,,0.0132072689011693,55.883785247802734
110.0,4.548017501831055,3.3514866828918457,0.0848422646522522,1.1116883754730225,,0.013170583173632622,55.87895965576172
111.0,4.488126754760742,3.304647207260132,0.07769166678190231,1.1057878732681274,,0.013134104199707508,55.87411880493164
112.0,4.4289703369140625,3.2613024711608887,0.07199905067682266,1.0956685543060303,,0.013097823597490788,55.86925506591797
113.0,4.37022590637207,3.2225661277770996,0.06820245832204819,1.0794570446014404,,0.013061760924756527,55.8643798828125
114.0,4.311836242675781,3.1880264282226562,0.06597046554088593,1.0578391551971436,,0.013025939464569092,55.859493255615234
115.0,4.2539262771606445,3.155823230743408,0.06440462172031403,1.0336984395980835,,0.012990392744541168,55.85459518432617
116.0,4.196463108062744,3.1232659816741943,0.06244242191314697,1.0107545852661133,,0.012955140322446823,55.849693298339844
117.0,4.139235496520996,3.087878465652466,0.05933389067649841,0.9920234680175781,,0.012920196168124676,55.84478759765625
118.0,4.0821638107299805,3.0484607219696045,0.05497913807630539,0.9787238240242004,,0.012885553762316704,55.839881896972656
119.0,4.025391578674316,3.005603790283203,0.04992523044347763,0.969862699508667,,0.012851192615926266,55.8349723815918
120.0,3.9690732955932617,2.961378812789917,0.045028649270534515,0.962665855884552,,0.012817097827792168,55.830055236816406
121.0,3.913201093673706,2.9183385372161865,0.04100515693426132,0.953857421875,,0.012783262878656387,55.825130462646484
122.0,3.857724905014038,2.8783278465270996,0.03812446445226669,0.9412725567817688,,0.012749698013067245,55.82019805908203
123.0,3.8026957511901855,2.8416595458984375,0.0361599326133728,0.9248761534690857,,0.012716412544250488,55.81526565551758
124.0,3.7482104301452637,2.8070409297943115,0.034549713134765625,0.9066199064254761,,0.012683437205851078,55.810325622558594
125.0,3.6942877769470215,2.772273302078247,0.0326836071908474,0.8893307447433472,,0.012650774791836739,55.805389404296875
126.0,3.6408815383911133,2.7354178428649902,0.030210640281438828,0.8752529621124268,,0.012618428096175194,55.80044937133789
127.0,3.5879926681518555,2.695845603942871,0.027205288410186768,0.8649417161941528,,0.012586397118866444,55.795509338378906
128.0,3.535672187805176,2.6545984745025635,0.024073971435427666,0.8569997549057007,,0.01255466602742672,55.79056930541992
129.0,3.4839162826538086,2.61381459236145,0.02127138525247574,0.8488302230834961,,0.012523228302598,55.78562545776367
130.0,3.4326510429382324,2.5755631923675537,0.019039751961827278,0.8380480408668518,,0.012492094188928604,55.780677795410156
131.0,3.3818130493164062,2.540783643722534,0.017325639724731445,0.8237036466598511,,0.012461267411708832,55.77573013305664
132.0,3.3314151763916016,2.508920907974243,0.01587267965078354,0.8066215515136719,,0.012430762872099876,55.770782470703125
133.0,3.2815237045288086,2.4783661365509033,0.014399080537259579,0.788758397102356,,0.012400585226714611,55.765838623046875
134.0,3.2321996688842773,2.4474172592163086,0.01276269182562828,0.7720196843147278,,0.012370744720101357,55.760902404785156
135.0,3.1834964752197266,2.415217876434326,0.01102119218558073,0.757257342338562,,0.012341232970356941,55.75597381591797
136.0,3.13545298576355,2.382136344909668,0.009356215596199036,0.7439603805541992,,0.012312048114836216,55.75105285644531
137.0,3.0880770683288574,2.349355697631836,0.007932682521641254,0.7307886481285095,,0.012283187359571457,55.74613571166992
138.0,3.0413169860839844,2.317969799041748,0.006804005708545446,0.7165430784225464,,0.01225466188043356,55.741233825683594
139.0,2.9951138496398926,2.2882120609283447,0.0059094177559018135,0.7009923458099365,,0.012226472608745098,55.7363395690918
140.0,2.9494547843933105,2.259294033050537,0.0051340325735509396,0.6850267648696899,,0.012198632583022118,55.73146057128906
141.0,2.904374599456787,2.229905605316162,0.004382592160254717,0.6700863838195801,,0.012171143665909767,55.72659683227539
142.0,2.8599061965942383,2.1990554332733154,0.0036299782805144787,0.6572207808494568,,0.012144004926085472,55.72174835205078
143.0,2.816075325012207,2.1667308807373047,0.0029211165383458138,0.6464232802391052,,0.012117213569581509,55.716915130615234
144.0,2.7729079723358154,2.133962631225586,0.0023239213041961193,0.6366214156150818,,0.012090765871107578,55.712093353271484
145.0,2.7304039001464844,2.1022329330444336,0.001877360395155847,0.6262935996055603,,0.012064662761986256,55.7072868347168
146.0,2.688528537750244,2.072643995285034,0.0015756133943796158,0.6143089532852173,,0.012038905173540115,55.70249557495117
147.0,2.6472525596618652,2.0453829765319824,0.0013887572567909956,0.600480854511261,,0.01201349962502718,55.69771957397461
148.0,2.6065826416015625,2.0197415351867676,0.0012910724617540836,0.5855499505996704,,0.011988443322479725,55.69296646118164
149.0,2.5665369033813477,1.9946130514144897,0.0012748107546940446,0.5706491470336914,,0.011963744647800922,55.688228607177734
150.0,2.527125835418701,1.9691333770751953,0.001345786964520812,0.5566467046737671,,0.011939401738345623,55.68351364135742
151.0,2.4883615970611572,1.9430909156799316,0.0015094559639692307,0.5437612533569336,,0.011915413662791252,55.67882537841797
152.0,2.4502525329589844,1.9168603420257568,0.0017612687079235911,0.5316308736801147,,0.011891782283782959,55.674156188964844
153.0,2.4127869606018066,1.8909777402877808,0.0020904240664094687,0.5197186470031738,,0.011868509463965893,55.66951370239258
154.0,2.3759450912475586,1.865697979927063,0.002492350060492754,0.5077548623085022,,0.011845593340694904,55.664894104003906
155.0,2.339723587036133,1.8408434391021729,0.002976948395371437,0.4959033727645874,,0.011823036707937717,55.660301208496094
156.0,2.304128885269165,1.8159970045089722,0.0035645633470267057,0.4845673441886902,,0.011800842359662056,55.655738830566406
157.0,2.2691619396209717,1.790877342224121,0.004272221587598324,0.47401243448257446,,0.0117790000513196,55.65119934082031
158.0,2.234818696975708,1.765613317489624,0.005098871421068907,0.4641065001487732,,0.011757517233490944,55.64668655395508
159.0,2.2010998725891113,1.7407138347625732,0.006019309163093567,0.4543668031692505,,0.01173638366162777,55.64220428466797
160.0,2.1679978370666504,1.71676504611969,0.00699208490550518,0.4442408084869385,,0.011715605854988098,55.63774871826172
161.0,2.1355018615722656,1.694070816040039,0.007979113608598709,0.4334520101547241,,0.01169517356902361,55.63331985473633
162.0,2.103609800338745,1.6724889278411865,0.008965659886598587,0.42215535044670105,,0.011675099842250347,55.62892150878906
163.0,2.0723278522491455,1.6515356302261353,0.009969120845198631,0.4108230173587799,,0.011655372567474842,55.62455749511719
164.0,2.041649103164673,1.6306885480880737,0.011029458604753017,0.39993104338645935,,0.01163600105792284,55.62022018432617
165.0,2.0115668773651123,1.6096755266189575,0.0121871717274189,0.38970431685447693,,0.011616984382271767,55.61592102050781
166.0,1.9820759296417236,1.5885618925094604,0.013461279682815075,0.3800528645515442,,0.011598318815231323,55.61165237426758
167.0,1.9531680345535278,1.5675984621047974,0.014842284843325615,0.3707272708415985,,0.011580006219446659,55.607421875
168.0,1.9248371124267578,1.5469753742218018,0.016305048018693924,0.3615567088127136,,0.011562041006982327,55.60322189331055
169.0,1.897080898284912,1.526678204536438,0.01783265545964241,0.3525699973106384,,0.01154442597180605,55.59906005859375
170.0,1.869897723197937,1.5065419673919678,0.01942949742078781,0.3439262807369232,,0.011527154594659805,55.594932556152344
171.0,1.8432804346084595,1.4864524602890015,0.02110915444791317,0.3357188403606415,,0.011510225012898445,55.590843200683594
172.0,1.8172197341918945,1.4665107727050781,0.02286609262228012,0.3278428614139557,,0.011493631638586521,55.586788177490234
173.0,1.79170823097229,1.4470252990722656,0.024657374247908592,0.32002562284469604,,0.011477377265691757,55.58277130126953
174.0,1.7667394876480103,1.4283115863800049,0.026418808847665787,0.31200912594795227,,0.011461455374956131,55.57878875732422
175.0,1.7423067092895508,1.4104658365249634,0.028109103441238403,0.3037317395210266,,0.011445870622992516,55.57484436035156
176.0,1.718407154083252,1.3932772874832153,0.029748624190688133,0.2953811287879944,,0.011430615559220314,55.57093811035156
177.0,1.6950345039367676,1.3763561248779297,0.031414080411195755,0.287264347076416,,0.011415693908929825,55.56707000732422
178.0,1.6721817255020142,1.3593788146972656,0.03318905085325241,0.2796138525009155,,0.011401105672121048,55.5632438659668
179.0,1.6498403549194336,1.3422718048095703,0.03510725125670433,0.27246126532554626,,0.01138684805482626,55.55945587158203
180.0,1.628002643585205,1.3252017498016357,0.03713582083582878,0.2656649947166443,,0.011372922919690609,55.55571365356445
181.0,1.6066629886627197,1.3084031343460083,0.03921063244342804,0.25904911756515503,,0.01135932095348835,55.55200958251953
182.0,1.5858135223388672,1.2919962406158447,0.04128986969590187,0.25252729654312134,,0.011346041224896908,55.548343658447266
183.0,1.5654479265213013,1.2759367227554321,0.04337872192263603,0.24613246321678162,,0.01133307907730341,55.54472351074219
184.0,1.545559287071228,1.2601162195205688,0.045504361391067505,0.23993870615959167,,0.011320436373353004,55.541141510009766
185.0,1.5261396169662476,1.244502067565918,0.04767142981290817,0.2339661419391632,,0.01130810845643282,55.53760528564453
186.0,1.5071818828582764,1.229186773300171,0.04984581097960472,0.22814923524856567,,0.011296088807284832,55.53410720825195
187.0,1.488678216934204,1.2143068313598633,0.05198432505130768,0.22238701581954956,,0.011284380219876766,55.53065490722656
188.0,1.4706224203109741,1.1999114751815796,0.05407971143722534,0.21663132309913635,,0.011272978037595749,55.527244567871094
189.0,1.4530060291290283,1.1859028339385986,0.05617291480302811,0.2109302282333374,,0.011261887848377228,55.52388000488281
190.0,1.43582284450531,1.172099232673645,0.05832074582576752,0.20540288090705872,,0.011251101270318031,55.52055740356445
191.0,1.419064998626709,1.1583600044250488,0.06054806336760521,0.20015695691108704,,0.011240611784160137,55.517276763916016
192.0,1.402724266052246,1.1446717977523804,0.06283155083656311,0.1952209174633026,,0.011230421252548695,55.51404571533203
193.0,1.386795163154602,1.131135106086731,0.06512433290481567,0.19053564965724945,,0.01122052501887083,55.51085662841797
194.0,1.3712682723999023,1.1178714036941528,0.06739425659179688,0.18600258231163025,,0.011210925877094269,55.50770950317383
195.0,1.356136679649353,1.104941487312317,0.06964127719402313,0.1815539300441742,,0.011201616376638412,55.50461196899414
196.0,1.3413934707641602,1.0923244953155518,0.071884885430336,0.17718404531478882,,0.011192596517503262,55.501556396484375
197.0,1.3270312547683716,1.0799620151519775,0.07414126396179199,0.17292799055576324,,0.01118385884910822,55.4985466003418
198.0,1.313042402267456,1.0678149461746216,0.07641365379095078,0.1688137948513031,,0.011175408028066158,55.49558639526367
199.0,1.2994201183319092,1.055885672569275,0.07869870960712433,0.1648356318473816,,0.01116724032908678,55.49266815185547
200.0,1.2861565351486206,1.0441986322402954,0.08099186420440674,0.16096608340740204,,0.011159348301589489,55.48979568481445
201.0,1.27324378490448,1.0327622890472412,0.08328736573457718,0.1571940928697586,,0.011151730082929134,55.486968994140625
202.0,1.2606760263442993,1.0215556621551514,0.08557653427124023,0.1535438746213913,,0.011144387535750866,55.48419189453125
203.0,1.2484450340270996,1.0105385780334473,0.08785134553909302,0.1500551998615265,,0.011137314140796661,55.4814567565918
204.0,1.236544132232666,0.999687910079956,0.09011083096265793,0.1467454731464386,,0.011130508966743946,55.4787712097168
205.0,1.2249658107757568,0.9890126585960388,0.09235962480306625,0.14359356462955475,,0.011123965494334698,55.476131439208984
206.0,1.2137027978897095,0.9785454869270325,0.09460051357746124,0.14055678248405457,,0.011117685586214066,55.47353744506836
207.0,1.2027485370635986,0.9683124423027039,0.09683100879192352,0.13760510087013245,,0.011111666448414326,55.47099304199219
208.0,1.1920963525772095,0.958308756351471,0.09905054420232773,0.13473698496818542,,0.01110590249300003,55.4684944152832
209.0,1.181738018989563,0.9485041499137878,0.1012682169675827,0.13196560740470886,,0.01110039558261633,55.466041564941406
210.0,1.1716673374176025,0.9388724565505981,0.10349758714437485,0.12929731607437134,,0.011095138266682625,55.4636344909668
211.0,1.1618776321411133,0.9294154047966003,0.10573822259902954,0.12672406435012817,,0.011090130545198917,55.46127700805664
212.0,1.1523622274398804,0.920157790184021,0.10796742886304855,0.12423711270093918,,0.01108536683022976,55.45896530151367
213.0,1.1431145668029785,0.9111169576644897,0.11015665531158447,0.12184089422225952,,0.01108084712177515,55.45669937133789
214.0,1.1341272592544556,0.9022778868675232,0.11229768395423889,0.11955162137746811,,0.011076570488512516,55.45448303222656
215.0,1.1253942251205444,0.8936019539833069,0.11440997570753098,0.11738234013319016,,0.011072532273828983,55.45231246948242
216.0,1.116909384727478,0.8850581049919128,0.11652068793773651,0.11533056199550629,,0.01106872595846653,55.45018768310547
217.0,1.1086655855178833,0.8766506910324097,0.11863605678081512,0.1133788675069809,,0.011065158061683178,55.44811248779297
218.0,1.1006572246551514,0.8684109449386597,0.12074067443609238,0.11150560528039932,,0.011061815544962883,55.446083068847656
219.0,1.0928776264190674,0.8603692054748535,0.12281378358602524,0.10969462990760803,,0.011058705858886242,55.44409942626953
220.0,1.085321068763733,0.8525274991989136,0.12485270947217941,0.10794082283973694,,0.01105581596493721,55.442161560058594
221.0,1.0779811143875122,0.8448631763458252,0.12686805427074432,0.1062498390674591,,0.011053153313696384,55.44027328491211
222.0,1.0708523988723755,0.8373515009880066,0.12886780500411987,0.10463309288024902,,0.011050710454583168,55.43843078613281
223.0,1.063928246498108,0.8299815058708191,0.1308474838733673,0.10309924185276031,,0.011048483662307262,55.4366340637207
224.0,1.0572041273117065,0.8227545022964478,0.1328020989894867,0.10164745151996613,,0.011046472005546093,55.43488311767578
225.0,1.0506731271743774,0.8156688213348389,0.1347351372241974,0.10026924312114716,,0.01104467548429966,55.43318176269531
226.0,1.0443308353424072,0.8087159395217896,0.1366569995880127,0.09895792603492737,,0.011043088510632515,55.43152618408203
227.0,1.0381710529327393,0.8018868565559387,0.13857020437717438,0.09771405160427094,,0.011041705496609211,55.42991638183594
228.0,1.0321887731552124,0.7951840162277222,0.14046534895896912,0.09653941541910172,,0.011040533892810345,55.42835235595703
229.0,1.026378870010376,0.7886230945587158,0.14232853055000305,0.09542723000049591,,0.011039558798074722,55.42683410644531
230.0,1.0207359790802002,0.7822205424308777,0.14415131509304047,0.09436413645744324,,0.011038783937692642,55.425357818603516
231.0,1.015255331993103,0.7759812474250793,0.1459331065416336,0.09334094077348709,,0.011038209311664104,55.42393112182617
232.0,1.0099316835403442,0.7698896527290344,0.14767923951148987,0.09236280620098114,,0.011037826538085938,55.422550201416016
233.0,1.0047608613967896,0.7639195322990417,0.14939793944358826,0.09144338965415955,,0.011037638410925865,55.42121124267578
234.0,0.9997375011444092,0.7580476999282837,0.15109968185424805,0.09059010446071625,,0.011037643067538738,55.419921875
235.0,0.9948572516441345,0.7522677183151245,0.15279267728328705,0.08979683369398117,,0.011037837713956833,55.41867446899414
236.0,0.9901155829429626,0.7465908527374268,0.15447384119033813,0.08905086666345596,,0.011038213968276978,55.41747283935547
237.0,0.9855082631111145,0.7410342693328857,0.15612982213497162,0.08834417909383774,,0.011038774624466896,55.41631317138672
238.0,0.9810308814048767,0.7356062531471252,0.15774960815906525,0.08767503499984741,,0.01103951781988144,55.415199279785156
239.0,0.9766790866851807,0.7303014993667603,0.15933293104171753,0.08704468607902527,,0.011040438897907734,55.414127349853516
240.0,0.9724488258361816,0.7251090407371521,0.16088658571243286,0.08645319938659668,,0.011041538789868355,55.41310119628906
241.0,0.9683364629745483,0.7200216054916382,0.16241562366485596,0.08589926362037659,,0.011042810045182705,55.41211700439453
242.0,0.9643377661705017,0.7150372266769409,0.1639178991317749,0.08538264036178589,,0.011044256389141083,55.41117477416992
243.0,0.9604490995407104,0.7101552486419678,0.16539166867733002,0.08490219712257385,,0.011045869439840317,55.410274505615234
244.0,0.9566663503646851,0.7053705453872681,0.16683916747570038,0.08445664495229721,,0.011047651059925556,55.409420013427734
245.0,0.9529863595962524,0.7006762027740479,0.16826526820659637,0.08404487371444702,,0.011049594730138779,55.408607482910156
