epoch,total_loss,data_mse,initial_mse,physics_mse,transition_nll,growth_rate,carrying_capacity,diffusion
39.0,9.784377098083496,6.742910385131836,0.32627663016319275,2.4251739978790283,2.900158643722534,0.016258586198091507,56.171390533447266,0.024072276428341866
40.0,9.661544799804688,6.69154691696167,0.3353191018104553,2.344717502593994,2.899606227874756,0.016209544613957405,56.16835403442383,0.02417728304862976
41.0,9.54442024230957,6.645667552947998,0.3428369462490082,2.266009569168091,2.899062156677246,0.016161177307367325,56.165321350097656,0.024282030761241913
42.0,9.44027042388916,6.594761848449707,0.34835001826286316,2.207305669784546,2.8985304832458496,0.01611335575580597,56.16227722167969,0.02438649721443653
43.0,9.351737022399902,6.526938438415527,0.35124215483665466,2.1837551593780518,2.8980188369750977,0.016065938398241997,56.15922164916992,0.024490663781762123
44.0,9.27583122253418,6.432258129119873,0.35083457827568054,2.2029852867126465,2.897533655166626,0.016018768772482872,56.15614318847656,0.024594509974122047
45.0,9.206971168518066,6.3074774742126465,0.34660303592681885,2.2631828784942627,2.897083044052124,0.015971660614013672,56.15302276611328,0.02469802275300026
46.0,9.141304016113281,6.158946514129639,0.3385877311229706,2.354102611541748,2.8966755867004395,0.015924425795674324,56.14984130859375,0.024801192805171013
47.0,9.077503204345703,6.001294136047363,0.3278844952583313,2.4586925506591797,2.89631986618042,0.0158768929541111,56.146583557128906,0.024903997778892517
48.0,9.01419734954834,5.852973937988281,0.3168470561504364,2.554774045944214,2.8960235118865967,0.015828950330615044,56.14323425292969,0.025006432086229324
49.0,8.947967529296875,5.731008052825928,0.30857187509536743,2.6188085079193115,2.8957905769348145,0.015780529007315636,56.13978576660156,0.02510848268866539
50.0,8.874460220336914,5.64715051651001,0.3057962656021118,2.6319518089294434,2.8956239223480225,0.015731651335954666,56.136234283447266,0.02521013654768467
51.0,8.791357040405273,5.606647491455078,0.3099712133407593,2.585186719894409,2.895521402359009,0.015682417899370193,56.132591247558594,0.025311395525932312
52.0,8.70018482208252,5.608914852142334,0.3210291862487793,2.4806931018829346,2.895475387573242,0.015633000060915947,56.12887191772461,0.025412246584892273
53.0,8.605792045593262,5.648515701293945,0.3376779556274414,2.330050230026245,2.8954780101776123,0.015583603642880917,56.125099182128906,0.025512687861919403
54.0,8.514185905456543,5.715524673461914,0.3578590750694275,2.1512506008148193,2.895516872406006,0.015534449368715286,56.12129592895508,0.025612713769078255
55.0,8.42991828918457,5.7955498695373535,0.379189670085907,1.9656206369400024,2.895581007003784,0.01548575796186924,56.11748504638672,0.02571232244372368
56.0,8.35394287109375,5.870484828948975,0.3993298411369324,1.794562816619873,2.8956589698791504,0.015437698923051357,56.11369323730469,0.025811515748500824
57.0,8.283034324645996,5.921257495880127,0.41623401641845703,1.6559686660766602,2.895742177963257,0.015390400774776936,56.109928131103516,0.0259102750569582
58.0,8.21181583404541,5.932785511016846,0.42826229333877563,1.5611852407455444,2.8958237171173096,0.015343905426561832,56.106201171875,0.0260086078196764
59.0,8.13659381866455,5.8989973068237305,0.4341793954372406,1.513826847076416,2.895902395248413,0.015298187732696533,56.10250473022461,0.02610650844871998
60.0,8.057769775390625,5.824594497680664,0.4331347942352295,1.5104424953460693,2.895977735519409,0.015253152698278427,56.09883499145508,0.02620396576821804
61.0,7.978769779205322,5.722514629364014,0.4247708320617676,1.5418787002563477,2.896054983139038,0.015208673663437366,56.09516906738281,0.026300977915525436
62.0,7.903287887573242,5.608999252319336,0.4095388352870941,1.595136284828186,2.89613938331604,0.015164589509367943,56.09149932861328,0.02639753744006157
63.0,7.8334879875183105,5.498899459838867,0.3891128897666931,1.6558517217636108,2.89623761177063,0.015120748430490494,56.087806701660156,0.02649363875389099
64.0,7.769542217254639,5.402780532836914,0.36654913425445557,1.7105770111083984,2.8963568210601807,0.0150770153850317,56.08407974243164,0.026589278131723404
65.0,7.709633827209473,5.325972557067871,0.34580308198928833,1.7482081651687622,2.8965020179748535,0.015033304691314697,56.080318450927734,0.02668445184826851
66.0,7.650498867034912,5.269012928009033,0.3306005895137787,1.7612178325653076,2.896677017211914,0.01498956885188818,56.076515197753906,0.026779156178236008
67.0,7.588898658752441,5.228968143463135,0.32324734330177307,1.7469948530197144,2.8968825340270996,0.014945818111300468,56.07267761230469,0.02687338925898075
68.0,7.5234293937683105,5.2012152671813965,0.3240146040916443,1.708487629890442,2.897118091583252,0.014902101829648018,56.06880569458008,0.02696714550256729
69.0,7.455148220062256,5.180984973907471,0.33119308948516846,1.6532323360443115,2.8973798751831055,0.01485849916934967,56.064910888671875,0.02706042118370533
70.0,7.386390686035156,5.1640520095825195,0.3415391445159912,1.5910332202911377,2.8976640701293945,0.014815093018114567,56.06099319458008,0.027153223752975464
71.0,7.318755149841309,5.14661169052124,0.35097846388816833,1.5313682556152344,2.897966146469116,0.014771959744393826,56.057064056396484,0.027245543897151947
72.0,7.252066612243652,5.124988555908203,0.3555638790130615,1.4816858768463135,2.898282766342163,0.014729145914316177,56.053123474121094,0.027337385341525078
73.0,7.185159206390381,5.095725059509277,0.35251912474632263,1.4470537900924683,2.8986105918884277,0.014686663635075092,56.049171447753906,0.02742874249815941
74.0,7.117483139038086,5.056114196777344,0.3410271108150482,1.4304463863372803,2.898949146270752,0.014644484966993332,56.04521179199219,0.027519619092345238
75.0,7.049849510192871,5.004912376403809,0.3224608302116394,1.4325464963912964,2.899298667907715,0.014602542854845524,56.04123306274414,0.02761000767350197
76.0,6.983700275421143,4.942929744720459,0.29990917444229126,1.4508953094482422,2.8996617794036865,0.01456076093018055,56.037235260009766,0.0276999119669199
77.0,6.919884204864502,4.873251914978027,0.27709466218948364,1.4795329570770264,2.9000418186187744,0.014519056305289268,56.03321075439453,0.02778933010995388
78.0,6.8581342697143555,4.8008131980896,0.25716930627822876,1.5101075172424316,2.9004416465759277,0.014477361924946308,56.02914810180664,0.027878258377313614
79.0,6.7974324226379395,4.731295108795166,0.24199943244457245,1.5340514183044434,2.900862693786621,0.014435634948313236,56.02504348754883,0.027966702356934547
80.0,6.736638069152832,4.669711112976074,0.23214170336723328,1.5446546077728271,2.9013068675994873,0.014393864199519157,56.02089309692383,0.02805466204881668
81.0,6.674993515014648,4.619197845458984,0.2271970808506012,1.5384211540222168,2.9017744064331055,0.014352063648402691,56.016700744628906,0.028142135590314865
82.0,6.612341403961182,4.5803351402282715,0.2261599749326706,1.5156195163726807,2.9022634029388428,0.014310275204479694,56.01247024536133,0.0282291229814291
83.0,6.549005031585693,4.551084041595459,0.22762545943260193,1.4800187349319458,2.9027719497680664,0.014268554747104645,56.00820541381836,0.028315629810094833
84.0,6.485374450683594,4.527312278747559,0.2299320101737976,1.4378001689910889,2.903297185897827,0.014226960949599743,56.00391387939453,0.028401657938957214
85.0,6.421514987945557,4.503873825073242,0.23136422038078308,1.3958935737609863,2.9038355350494385,0.014185541309416294,55.999603271484375,0.028487209230661392
86.0,6.357222080230713,4.47611141204834,0.23046457767486572,1.3602075576782227,2.9043853282928467,0.014144334010779858,55.995277404785156,0.02857227995991707
87.0,6.292445659637451,4.441272735595703,0.22638452053070068,1.3342939615249634,2.9049441814422607,0.014103353954851627,55.990936279296875,0.02865687571465969
88.0,6.227570056915283,4.399147033691406,0.21911446750164032,1.3187575340270996,2.905510902404785,0.014062590897083282,55.9865837097168,0.02874099090695381
89.0,6.163182258605957,4.35158634185791,0.20946940779685974,1.3115181922912598,2.906085968017578,0.014022031798958778,55.982215881347656,0.028824634850025177
90.0,6.099643230438232,4.301290035247803,0.19881439208984375,1.3088715076446533,2.9066693782806396,0.013981647789478302,55.97783279418945,0.028907813131809235
91.0,6.036886692047119,4.2505669593811035,0.18863126635551453,1.3069627285003662,2.907261610031128,0.013941419310867786,55.973426818847656,0.028990518301725388
92.0,5.974611759185791,4.200623512268066,0.18008354306221008,1.3031182289123535,2.9078633785247803,0.013901324942708015,55.96900177001953,0.029072752222418785
93.0,5.912564277648926,4.1515212059021,0.17371903359889984,1.29647696018219,2.908475160598755,0.013861372135579586,55.96455001831055,0.029154522344470024
94.0,5.8507280349731445,4.102645397186279,0.16937337815761566,1.287799596786499,2.9090964794158936,0.013821560889482498,55.96007537841797,0.029235828667879105
95.0,5.789200782775879,4.053356170654297,0.16627353429794312,1.2785980701446533,2.909726619720459,0.013781899586319923,55.95557403564453,0.029316669330000877
96.0,5.727941513061523,4.003472805023193,0.16330574452877045,1.270126223564148,2.910365104675293,0.01374240405857563,55.951045989990234,0.02939705178141594
97.0,5.666623592376709,3.953399658203125,0.1594005674123764,1.2627222537994385,2.9110114574432373,0.013703085482120514,55.94649124145508,0.02947697415947914
98.0,5.604837894439697,3.903963327407837,0.15392541885375977,1.2557827234268188,2.911663770675659,0.013663938269019127,55.94190979003906,0.029556434601545334
99.0,5.542474746704102,3.856130361557007,0.14692054688930511,1.2481915950775146,2.912323236465454,0.013624953106045723,55.93730163574219,0.029635440558195114
100.0,5.47985315322876,3.810743570327759,0.1390511691570282,1.2387595176696777,2.9129889011383057,0.01358612347394228,55.93266677856445,0.029713992029428482
101.0,5.417440891265869,3.768333673477173,0.13130204379558563,1.2264392375946045,2.913661479949951,0.013547449372708797,55.92800521850586,0.02979208715260029
102.0,5.355527400970459,3.729027032852173,0.12457557022571564,1.2104911804199219,2.914340019226074,0.013508928008377552,55.92332077026367,0.02986973337829113
103.0,5.2941575050354,3.6925036907196045,0.1193733662366867,1.1907778978347778,2.915024995803833,0.01347058080136776,55.91861343383789,0.029946934431791306
104.0,5.233292102813721,3.657968282699585,0.11566349118947983,1.1680885553359985,2.9157145023345947,0.013432429172098637,55.91389465332031,0.030023688450455666
105.0,5.172900676727295,3.6241157054901123,0.11293800175189972,1.1442065238952637,2.916407585144043,0.013394500128924847,55.909156799316406,0.030099989846348763
106.0,5.112916469573975,3.589198112487793,0.11041121929883957,1.1215970516204834,2.9171042442321777,0.01335681602358818,55.90441131591797,0.03017585538327694
107.0,5.053206443786621,3.5513293743133545,0.10729436576366425,1.1028028726577759,2.917801856994629,0.013319396413862705,55.899658203125,0.0302512738853693
108.0,4.993649959564209,3.5090432167053223,0.10305973887443542,1.0896968841552734,2.9184999465942383,0.01328224316239357,55.8948974609375,0.030326254665851593
109.0,4.934223175048828,3.461901903152466,0.09760722517967224,1.0827946662902832,2.919198513031006,0.01324534323066473,55.89012145996094,0.03040079027414322
110.0,4.875020980834961,3.4108636379241943,0.09126927703619003,1.0808981657028198,2.91989803314209,0.013208682648837566,55.88533401489258,0.030474888160824776
111.0,4.816165924072266,3.3581337928771973,0.08466216921806335,1.0813102722167969,2.920597791671753,0.013172242790460587,55.88052749633789,0.030548550188541412
112.0,4.757690906524658,3.3064982891082764,0.07845158874988556,1.0806108713150024,2.921299457550049,0.013136001303792,55.87569808959961,0.03062177263200283
113.0,4.699507236480713,3.2583937644958496,0.07312847673892975,1.0757850408554077,2.9220030307769775,0.013099958188831806,55.870853424072266,0.03069455921649933
114.0,4.641515254974365,3.215118169784546,0.06887419521808624,1.065252423286438,2.922708749771118,0.013064119033515453,55.86598587036133,0.030766906216740608
115.0,4.583709239959717,3.1764955520629883,0.06554864346981049,1.049323320388794,2.9234161376953125,0.013028494082391262,55.86109924316406,0.030838821083307266
116.0,4.52617883682251,3.1410646438598633,0.06278129667043686,1.0299203395843506,2.9241247177124023,0.012993107549846172,55.856197357177734,0.03091030940413475
117.0,4.469012260437012,3.106703758239746,0.06012440472841263,1.0097010135650635,2.924832582473755,0.012957976199686527,55.85128402709961,0.030981360003352165
118.0,4.412235260009766,3.071471929550171,0.057217299938201904,0.9909921884536743,2.925539970397949,0.012923115864396095,55.84635925292969,0.031051984056830406
119.0,4.355853080749512,3.0343234539031982,0.05390731617808342,0.9749976992607117,2.92624568939209,0.012888533994555473,55.8414306640625,0.031122172251343727
120.0,4.29989767074585,2.9953718185424805,0.050281137228012085,0.9615496397018433,2.9269495010375977,0.012854225002229214,55.836490631103516,0.031191930174827576
121.0,4.244401931762695,2.9555962085723877,0.04659537971019745,0.9494451880455017,2.9276514053344727,0.012820195406675339,55.831546783447266,0.03126126900315285
122.0,4.189361095428467,2.916188955307007,0.04313904047012329,0.9371978044509888,2.9283506870269775,0.012786442413926125,55.826595306396484,0.0313301719725132
123.0,4.134749412536621,2.877927303314209,0.04009614512324333,0.923821210861206,2.9290480613708496,0.012752972543239594,55.82164001464844,0.031398653984069824
124.0,4.080580711364746,2.8408572673797607,0.03746945410966873,0.909280002117157,2.9297423362731934,0.012719795107841492,55.816680908203125,0.03146670386195183
125.0,4.026895999908447,2.804385185241699,0.0350947305560112,0.8943729400634766,2.930433511734009,0.012686911039054394,55.81171798706055,0.03153432160615921
126.0,3.9737110137939453,2.767690658569336,0.03273240849375725,0.8801754713058472,2.931121587753296,0.012654335238039494,55.8067512512207,0.031601522117853165
127.0,3.9210033416748047,2.7302212715148926,0.030195146799087524,0.8674062490463257,2.9318056106567383,0.012622064910829067,55.80178451538086,0.0316682867705822
128.0,3.868748426437378,2.6920249462127686,0.027447495609521866,0.8560273051261902,2.932485818862915,0.012590100057423115,55.796817779541016,0.03173462674021721
129.0,3.8169639110565186,2.653745174407959,0.024620890617370605,0.845281720161438,2.933161735534668,0.01255844347178936,55.791847229003906,0.031800542026758194
130.0,3.7656919956207275,2.6163055896759033,0.021935001015663147,0.8340680599212646,2.933833599090576,0.012527085840702057,55.7868766784668,0.03186602145433426
131.0,3.7149553298950195,2.580467700958252,0.01957644149661064,0.8214609622955322,2.9345016479492188,0.012496030889451504,55.78190612792969,0.031931083649396896
132.0,3.664764165878296,2.5464885234832764,0.017608385533094406,0.8071506023406982,2.9351656436920166,0.012465283274650574,55.77693557739258,0.03199571371078491
133.0,3.6151328086853027,2.514025926589966,0.015954293310642242,0.7915701866149902,2.9358248710632324,0.01243484579026699,55.77196502685547,0.032059915363788605
134.0,3.566075325012207,2.4823150634765625,0.014452030882239342,0.7756602168083191,2.9364795684814453,0.012404734268784523,55.76700210571289,0.03212369605898857
135.0,3.5175893306732178,2.450531482696533,0.012944563291966915,0.7604005336761475,2.937129020690918,0.012374955229461193,55.762046813964844,0.03218703716993332
136.0,3.469658851623535,2.41816782951355,0.011361896991729736,0.7463518977165222,2.937772750854492,0.012345508672297001,55.75709533691406,0.032249949872493744
137.0,3.422285318374634,2.385242462158203,0.009748956188559532,0.7334526777267456,2.938411235809326,0.012316389009356499,55.75215530395508,0.03231244161725044
138.0,3.3754847049713135,2.3522279262542725,0.008223372511565685,0.7211291790008545,2.9390437602996826,0.01228760089725256,55.747222900390625,0.03237449377775192
139.0,3.329270601272583,2.319760799407959,0.006896550767123699,0.7086461782455444,2.9396708011627197,0.01225913967937231,55.7422981262207,0.03243611752986908
140.0,3.283634662628174,2.2882888317108154,0.005813853815197945,0.695502758026123,2.9402921199798584,0.012231005355715752,55.73738479614258,0.032497309148311615
141.0,3.2385752201080322,2.257859945297241,0.004946177359670401,0.681678295135498,2.9409077167510986,0.012203207239508629,55.73248291015625,0.03255806863307953
142.0,3.1941046714782715,2.2281455993652344,0.004222922958433628,0.6675843000411987,2.9415171146392822,0.012175748124718666,55.72759246826172,0.03261839598417282
143.0,3.1502292156219482,2.1986641883850098,0.003577586030587554,0.6537754535675049,2.942120313644409,0.012148632667958736,55.722713470458984,0.03267829492688179
144.0,3.1069560050964355,2.169083595275879,0.002980771940201521,0.6406199932098389,2.9427173137664795,0.012121865525841713,55.71785354614258,0.03273775056004524
145.0,3.064296007156372,2.1394059658050537,0.0024447645992040634,0.6281145215034485,2.943307399749756,0.012095448561012745,55.71300506591797,0.032796770334243774
146.0,3.0222578048706055,2.109945297241211,0.002000349573791027,0.6159231662750244,2.9438908100128174,0.012069381773471832,55.70817565917969,0.032855354249477386
147.0,2.9808425903320312,2.0811102390289307,0.0016673824284225702,0.6036182045936584,2.944467544555664,0.012043660506606102,55.70336151123047,0.03291350230574608
148.0,2.94004487991333,2.0531444549560547,0.0014433106407523155,0.5909532308578491,2.9450368881225586,0.012018289417028427,55.69856643676758,0.032971207052469254
149.0,2.8998677730560303,2.0259857177734375,0.001313977176323533,0.578008234500885,2.9456000328063965,0.01199327502399683,55.693790435791016,0.03302847966551781
150.0,2.8603179454803467,1.9993188381195068,0.0012709241127595305,0.5651124715805054,2.9461557865142822,0.011968616396188736,55.68903732299805,0.033085305243730545
151.0,2.8213934898376465,1.9727891683578491,0.0013188275042921305,0.552615225315094,2.9467039108276367,0.011944315396249294,55.684303283691406,0.033141687512397766
152.0,2.7830893993377686,1.9462268352508545,0.0014679839368909597,0.5406701564788818,2.9472451210021973,0.011920367367565632,55.679588317871094,0.03319763392210007
153.0,2.7453994750976562,1.9197447299957275,0.0017196494154632092,0.529157280921936,2.9477789402008057,0.011896773241460323,55.674896240234375,0.03325313329696655
154.0,2.708322286605835,1.8936493396759033,0.0020591863431036472,0.5177831649780273,2.948305606842041,0.011873533017933369,55.670230865478516,0.033308181911706924
155.0,2.6718554496765137,1.8682271242141724,0.002465394791215658,0.5062804222106934,2.948824644088745,0.011850647628307343,55.66558837890625,0.03336279094219208
156.0,2.636000156402588,1.8435595035552979,0.0029274742119014263,0.4945797026157379,2.9493367671966553,0.011828120797872543,55.66096878051758,0.03341694921255112
157.0,2.6007587909698486,1.8194751739501953,0.0034538195468485355,0.4828456938266754,2.949841022491455,0.011805948801338673,55.65637969970703,0.033470652997493744
158.0,2.5661303997039795,1.7956690788269043,0.0040653301402926445,0.47136223316192627,2.9503378868103027,0.011784138157963753,55.65181350708008,0.033523913472890854
159.0,2.5321109294891357,1.7718942165374756,0.004780255723744631,0.46035367250442505,2.950827121734619,0.011762685142457485,55.64727783203125,0.03357671946287155
160.0,2.4986941814422607,1.7481074333190918,0.005602078512310982,0.44985395669937134,2.951308250427246,0.01174158789217472,55.64276885986328,0.03362907096743584
161.0,2.4658780097961426,1.7244744300842285,0.006518724374473095,0.43970662355422974,2.951782703399658,0.01172084454447031,55.63829040527344,0.03368097543716431
162.0,2.433661699295044,1.7012465000152588,0.0075117661617696285,0.42967844009399414,2.952249050140381,0.011700458824634552,55.63383865356445,0.03373241797089577
163.0,2.4020421504974365,1.678599238395691,0.00856759212911129,0.41960465908050537,2.952707529067993,0.011680425144731998,55.629417419433594,0.033783406019210815
164.0,2.3710174560546875,1.6565451622009277,0.009681418538093567,0.40947479009628296,2.9531586170196533,0.011660739779472351,55.625030517578125,0.03383394703269005
165.0,2.3405818939208984,1.6349575519561768,0.010853694751858711,0.3994103968143463,2.9536020755767822,0.011641407385468483,55.620670318603516,0.03388402238488197
166.0,2.310730218887329,1.6136754751205444,0.01208433136343956,0.389566570520401,2.95403790473938,0.011622420512139797,55.6163444519043,0.03393363952636719
167.0,2.2814559936523438,1.5926110744476318,0.013369995169341564,0.3800281286239624,2.9544663429260254,0.011603784747421741,55.61205291748047,0.03398279473185539
168.0,2.252755880355835,1.5717846155166626,0.014705668203532696,0.37077707052230835,2.9548869132995605,0.011585497297346592,55.607791900634766,0.03403148800134659
169.0,2.224626302719116,1.551277756690979,0.016087252646684647,0.36173126101493835,2.9553000926971436,0.011567557230591774,55.60356903076172,0.034079719334840775
170.0,2.1970608234405518,1.5311506986618042,0.017514266073703766,0.3528252840042114,2.955705404281616,0.011549959890544415,55.5993766784668,0.034127481281757355
171.0,2.170053243637085,1.5113930702209473,0.018991373479366302,0.3440585136413574,2.9561033248901367,0.011532713659107685,55.59522247314453,0.034174781292676926
172.0,2.1435999870300293,1.4919369220733643,0.020528728142380714,0.33548495173454285,2.9564931392669678,0.01151580922305584,55.591102600097656,0.03422161564230919
173.0,2.1176931858062744,1.4727203845977783,0.022137722000479698,0.32714730501174927,2.956875801086426,0.011499245651066303,55.58701705932617,0.034267984330654144
174.0,2.0923266410827637,1.4537423849105835,0.023823194205760956,0.3190361261367798,2.9572508335113525,0.011483021080493927,55.58297348022461,0.03431389108300209
175.0,2.067495584487915,1.4350688457489014,0.025574836879968643,0.31109023094177246,2.957617998123169,0.01146713551133871,55.57896423339844,0.03435932844877243
176.0,2.043194055557251,1.4167811870574951,0.02736683562397957,0.3032483160495758,2.9579780101776123,0.01145158614963293,55.57499313354492,0.03440430015325546
177.0,2.019415855407715,1.3989088535308838,0.02917189709842205,0.2955019176006317,2.9583303928375244,0.011436372064054012,55.57106018066406,0.03444879502058029
178.0,1.9961552619934082,1.3814016580581665,0.030980003997683525,0.28790605068206787,2.9586751461029053,0.011421486735343933,55.56716537475586,0.03449282422661781
179.0,1.973404884338379,1.364158272743225,0.03280731663107872,0.28053802251815796,2.959012746810913,0.011406933888792992,55.56330871582031,0.03453638777136803
180.0,1.9511590003967285,1.347098708152771,0.034684404730796814,0.2734416127204895,2.9593424797058105,0.011392713524401188,55.55949401855469,0.034579481929540634
181.0,1.9294102191925049,1.3302160501480103,0.036629777401685715,0.2665978670120239,2.959665298461914,0.011378818191587925,55.55571746826172,0.03462209925055504
182.0,1.9081518650054932,1.313577651977539,0.038631949573755264,0.2599441707134247,2.9599802494049072,0.011365246959030628,55.55198287963867,0.03466424718499184
183.0,1.8873775005340576,1.2972677946090698,0.04065742343664169,0.25342339277267456,2.9602880477905273,0.011351997964084148,55.54829025268555,0.03470592573285103
184.0,1.8670798540115356,1.281325340270996,0.042679231613874435,0.24701642990112305,2.9605886936187744,0.01133907213807106,55.544639587402344,0.034747131168842316
185.0,1.8472529649734497,1.2657241821289062,0.044698767364025116,0.24074187874794006,2.9608819484710693,0.011326460167765617,55.5410270690918,0.034787867218256
186.0,1.827887773513794,1.2504016160964966,0.046742089092731476,0.23462730646133423,2.961168050765991,0.011314168572425842,55.53746032714844,0.03482813015580177
187.0,1.8089790344238281,1.2353131771087646,0.04883314296603203,0.22868801653385162,2.96144700050354,0.011302189901471138,55.533935546875,0.034867916256189346
188.0,1.7905186414718628,1.2204582691192627,0.05097026377916336,0.22291810810565948,2.9617185592651367,0.011290525086224079,55.53044891357422,0.03490723669528961
189.0,1.7725000381469727,1.2058643102645874,0.05312959477305412,0.21730774641036987,2.9619832038879395,0.011279170401394367,55.52701187133789,0.034946080297231674
190.0,1.7549159526824951,1.1915442943572998,0.05529052019119263,0.21185702085494995,2.96224045753479,0.011268122121691704,55.52361297607422,0.03498445451259613
